,User,Tweet_time,Tweet,Hashtag,Retweet,Favorite,Join_time,Follower,Friend
505,Jake31Krol,2022-09-14 13:11:34+00:00,"It's been a busy few days for me! But my reviews of the #iPhone14, #iPhone14Pro, and #iPhone14ProMax are live on @TheStreet, @ParadeMagazine, and @SInow! So let's start with the 14, it's Apple perfecting the 13 so a pretty small list of changes. https://t.co/04olLv48Ez","[{'text': 'iPhone14', 'indices': [56, 65]}, {'text': 'iPhone14Pro', 'indices': [67, 79]}, {'text': 'iPhone14ProMax', 'indices': [85, 100]}]",1,3,2012-05-28 03:50:41+00:00,2325,2131
506,BaLaN21626243,2022-09-14 13:11:10+00:00,"@WS_MobileTrans Got found out a old good shot of picture that looks ugly good of me🐿️
@SivaBharathi008 @jerlin
#nothingchangedaftertransfer
#mobiletrans #Wondershare #iPhone14","[{'text': 'nothingchangedaftertransfer', 'indices': [111, 139]}, {'text': 'mobiletrans', 'indices': [140, 152]}, {'text': 'Wondershare', 'indices': [153, 165]}, {'text': 'iPhone14', 'indices': [166, 175]}]",0,0,2022-09-04 13:39:24+00:00,0,10
507,speedmaster,2022-09-14 13:10:53+00:00,"With the #iPhone 14, Apple found new ways to justify the $200 step up to a Pro model, writes @JoannaStern, with big cameras, always-on displays and a ‘dynamic island’ https://t.co/PRUshBYSE6 via @WSJ #iPhone14ProMax #apple #iPhone14","[{'text': 'iPhone', 'indices': [9, 16]}, {'text': 'iPhone14ProMax', 'indices': [200, 215]}, {'text': 'apple', 'indices': [216, 222]}, {'text': 'iPhone14', 'indices': [223, 232]}]",0,1,2007-03-26 12:12:30+00:00,3585,3667
508,Rokibul60100130,2022-09-14 13:10:39+00:00,"Hay ! Do you want to create your cute image into cartoon portrait ? Just visit here https://t.co/hLB8QcBK4g
#jennie #Lisa #Pakistan #iPhone14 #Brahmastra #Xbox #WorldCup2022 #meditation #ChengYi #RahulVaidya #Jesus #Australia #Italy #XiaoZhan #PlayToEarn https://t.co/Uvws34uGYw https://t.co/GG0pEiP97u","[{'text': 'jennie', 'indices': [108, 115]}, {'text': 'Lisa', 'indices': [116, 121]}, {'text': 'Pakistan', 'indices': [122, 131]}, {'text': 'iPhone14', 'indices': [132, 141]}, {'text': 'Brahmastra', 'indices': [142, 153]}, {'text': 'Xbox', 'indices': [154, 159]}, {'text': 'WorldCup2022', 'indices': [160, 173]}, {'text': 'meditation', 'indices': [174, 185]}, {'text': 'ChengYi', 'indices': [186, 194]}, {'text': 'RahulVaidya', 'indices': [195, 207]}, {'text': 'Jesus', 'indices': [208, 214]}, {'text': 'Australia', 'indices': [215, 225]}, {'text': 'Italy', 'indices': [226, 232]}, {'text': 'XiaoZhan', 'indices': [233, 242]}, {'text': 'PlayToEarn', 'indices': [243, 254]}]",0,0,2017-10-19 00:42:38+00:00,617,4960
509,andresvilarino,2022-09-14 13:10:34+00:00,"How to Transfer #Data From Your @Android #Smartphone to an #iPhone14 

https://t.co/c0XgenuI9Z https://t.co/4LNACKQ92a","[{'text': 'Data', 'indices': [16, 21]}, {'text': 'Smartphone', 'indices': [41, 52]}, {'text': 'iPhone14', 'indices': [59, 68]}]",0,0,2010-06-17 08:21:10+00:00,5830,5536
510,Kanagarajntk,2022-09-14 13:09:58+00:00,"@WS_MobileTrans WIN iPhone 14 before Oct.7! 📲Can I win:
1️⃣ Follow and like the post done 
2️⃣ @ajiabdul00088 @BRAMPRASATH5
I'm very surprised because I don't when I take this pic
3️⃣ Share the post with #nothingchangedaftertransfer and #mobiletrans
 #Wondershare #iPhone14 https://t.co/aIeDO9onew","[{'text': 'nothingchangedaftertransfer', 'indices': [204, 232]}, {'text': 'mobiletrans', 'indices': [237, 249]}, {'text': 'Wondershare', 'indices': [251, 263]}, {'text': 'iPhone14', 'indices': [264, 273]}]",0,0,2021-01-20 07:44:18+00:00,277,280
511,whitestone_UK,2022-09-14 13:07:01+00:00,"The best Apple iPhone 14 screen protectors https://t.co/kNEsRyfhWI @digitaltrends 

Whitestone Dome Glass Screen Protector for iPhone 14 Pro Max https://t.co/kBxEpDAD6R #Amazon

https://t.co/iGRqCbFlkv #whitestone

Save your money, Protect #iPhone14 💊 #iPhone14","[{'text': 'Amazon', 'indices': [169, 176]}, {'text': 'whitestone', 'indices': [202, 213]}, {'text': 'iPhone14', 'indices': [240, 249]}, {'text': 'iPhone14', 'indices': [252, 261]}]",2,1,2017-12-21 00:06:39+00:00,574,3372
512,shimonips,2022-09-14 13:06:26+00:00,...and the #iPhone14 content floodgates have been opened! 👀,"[{'text': 'iPhone14', 'indices': [11, 20]}]",0,8,2009-09-20 14:09:56+00:00,3231,519
513,DrSaqlainSh,2022-09-14 13:05:07+00:00,"New #iPhone14 costs $2500. The philanthropic part is, the adapter is free.","[{'text': 'iPhone14', 'indices': [4, 13]}]",4,7,2013-10-25 14:30:50+00:00,61076,113
514,sgmobmart,2022-09-14 13:04:57+00:00,"sell/buy/repair iPhones best price SG @ https://t.co/TuXIikTiLC

#sgBuyBack #sgFoneFix #sgiPad #iPhone14 #iPhone14plus #iPhone14Pro #iPhone14ProMax #mobileio #cryptomobile #mobilemart #mobilefix #mobileDAO https://t.co/LO8hnkyUrE","[{'text': 'sgBuyBack', 'indices': [65, 75]}, {'text': 'sgFoneFix', 'indices': [76, 86]}, {'text': 'sgiPad', 'indices': [87, 94]}, {'text': 'iPhone14', 'indices': [95, 104]}, {'text': 'iPhone14plus', 'indices': [105, 118]}, {'text': 'iPhone14Pro', 'indices': [119, 131]}, {'text': 'iPhone14ProMax', 'indices': [132, 147]}, {'text': 'mobileio', 'indices': [148, 157]}, {'text': 'cryptomobile', 'indices': [158, 171]}, {'text': 'mobilemart', 'indices': [172, 183]}, {'text': 'mobilefix', 'indices': [184, 194]}, {'text': 'mobileDAO', 'indices': [195, 205]}]",0,0,2009-05-20 03:28:52+00:00,38,0
515,TechAPeek1,2022-09-14 13:04:53+00:00,"Today embargo of the iPhone 14 series is going to end.
#iphone #iphone14 #iPhone14Pro
#iPhone14ProMax https://t.co/EghjvLnwXH","[{'text': 'iphone', 'indices': [55, 62]}, {'text': 'iphone14', 'indices': [63, 72]}, {'text': 'iPhone14Pro', 'indices': [73, 85]}, {'text': 'iPhone14ProMax', 'indices': [86, 101]}]",0,1,2022-06-11 15:56:53+00:00,2,57
516,Rokibul60100130,2022-09-14 13:03:34+00:00,"Hay ! Do you want to create your cute image into cartoon portrait ? Just visit here https://t.co/hLB8QcBK4g
#jennie #Lisa #Pakistan #iPhone14 #Brahmastra #Xbox #WorldCup2022 #meditation #ChengYi #RahulVaidya #Jesus #Australia #Italy #XiaoZhan #PlayToEarn https://t.co/Uvws34uGYw https://t.co/EbTXgkCWUF","[{'text': 'jennie', 'indices': [108, 115]}, {'text': 'Lisa', 'indices': [116, 121]}, {'text': 'Pakistan', 'indices': [122, 131]}, {'text': 'iPhone14', 'indices': [132, 141]}, {'text': 'Brahmastra', 'indices': [142, 153]}, {'text': 'Xbox', 'indices': [154, 159]}, {'text': 'WorldCup2022', 'indices': [160, 173]}, {'text': 'meditation', 'indices': [174, 185]}, {'text': 'ChengYi', 'indices': [186, 194]}, {'text': 'RahulVaidya', 'indices': [195, 207]}, {'text': 'Jesus', 'indices': [208, 214]}, {'text': 'Australia', 'indices': [215, 225]}, {'text': 'Italy', 'indices': [226, 232]}, {'text': 'XiaoZhan', 'indices': [233, 242]}, {'text': 'PlayToEarn', 'indices': [243, 254]}]",1,0,2017-10-19 00:42:38+00:00,617,4960
517,getmilesapp,2022-09-14 13:01:25+00:00,"The Miles Apple Event is happening now!
 
Enter our giveaway on Instagram for a chance to win the brand new Apple Watch Ultra or check out the iPhone 14 raffle in the Miles app today! 
 
https://t.co/g7cukMK29V
 
#AppleEvent #AppleWatchUltra #iPhone14 #GetMilesApp https://t.co/ic5v1azwZz","[{'text': 'AppleEvent', 'indices': [213, 224]}, {'text': 'AppleWatchUltra', 'indices': [225, 241]}, {'text': 'iPhone14', 'indices': [242, 251]}, {'text': 'GetMilesApp', 'indices': [252, 264]}]",2,16,2018-07-10 05:34:30+00:00,6638,222
518,PattonKieran,2022-09-14 13:00:11+00:00,#iphone14 reviews are out now,"[{'text': 'iphone14', 'indices': [0, 9]}]",0,0,2011-05-12 18:20:03+00:00,1485,2471
519,Rokibul60100130,2022-09-14 12:58:07+00:00,"Hay ! Do you want to create your cute image into cartoon portrait ? Just visit here https://t.co/hLB8QcBK4g
#jennie #Lisa #Pakistan #iPhone14 #Brahmastra #Xbox #WorldCup2022 #meditation #ChengYi #RahulVaidya #Jesus #Australia #Italy #XiaoZhan #PlayToEarn https://t.co/L7YhEGYVFy https://t.co/ZG9hFJJs12","[{'text': 'jennie', 'indices': [108, 115]}, {'text': 'Lisa', 'indices': [116, 121]}, {'text': 'Pakistan', 'indices': [122, 131]}, {'text': 'iPhone14', 'indices': [132, 141]}, {'text': 'Brahmastra', 'indices': [142, 153]}, {'text': 'Xbox', 'indices': [154, 159]}, {'text': 'WorldCup2022', 'indices': [160, 173]}, {'text': 'meditation', 'indices': [174, 185]}, {'text': 'ChengYi', 'indices': [186, 194]}, {'text': 'RahulVaidya', 'indices': [195, 207]}, {'text': 'Jesus', 'indices': [208, 214]}, {'text': 'Australia', 'indices': [215, 225]}, {'text': 'Italy', 'indices': [226, 232]}, {'text': 'XiaoZhan', 'indices': [233, 242]}, {'text': 'PlayToEarn', 'indices': [243, 254]}]",0,0,2017-10-19 00:42:38+00:00,617,4960
520,Rodney_Walker,2022-09-14 12:56:01+00:00,These New iPhone 14 Features Have Been on #Android for Years https://t.co/y5E21wWfPl #Apple #iPhone14 #Smartphone #Tech #Technology #TechNews #TechnologyNews #ITRTG #SNRTG https://t.co/Xx01WbhAg2,"[{'text': 'Android', 'indices': [42, 50]}, {'text': 'Apple', 'indices': [85, 91]}, {'text': 'iPhone14', 'indices': [92, 101]}, {'text': 'Smartphone', 'indices': [102, 113]}, {'text': 'Tech', 'indices': [114, 119]}, {'text': 'Technology', 'indices': [120, 131]}, {'text': 'TechNews', 'indices': [132, 141]}, {'text': 'TechnologyNews', 'indices': [142, 157]}, {'text': 'ITRTG', 'indices': [158, 164]}, {'text': 'SNRTG', 'indices': [165, 171]}]",0,0,2008-07-07 20:13:16+00:00,2976,2498
521,Jathurs24085881,2022-09-14 12:55:42+00:00,"@WS_MobileTrans Thanks for this amazing opportunity ❤️🙏

#nothingchangedaftertransfer #mobiletrans
#Wondershare 
#iPhone14 https://t.co/KAdPvZxHCu","[{'text': 'nothingchangedaftertransfer', 'indices': [57, 85]}, {'text': 'mobiletrans', 'indices': [86, 98]}, {'text': 'Wondershare', 'indices': [99, 111]}, {'text': 'iPhone14', 'indices': [113, 122]}]",0,0,2022-09-14 12:42:07+00:00,0,4
522,Rokibul60100130,2022-09-14 12:53:53+00:00,"Hay ! Do you want to create your cute image into cartoon portrait ? Just visit here https://t.co/hLB8QcBK4g
#jennie #Lisa #Pakistan #iPhone14 #Brahmastra #Xbox #WorldCup2022 #meditation #ChengYi #RahulVaidya #Jesus #Australia #Italy #XiaoZhan #PlayToEarn https://t.co/PVkKDn3DaU https://t.co/EFBTRmgSkQ","[{'text': 'jennie', 'indices': [108, 115]}, {'text': 'Lisa', 'indices': [116, 121]}, {'text': 'Pakistan', 'indices': [122, 131]}, {'text': 'iPhone14', 'indices': [132, 141]}, {'text': 'Brahmastra', 'indices': [142, 153]}, {'text': 'Xbox', 'indices': [154, 159]}, {'text': 'WorldCup2022', 'indices': [160, 173]}, {'text': 'meditation', 'indices': [174, 185]}, {'text': 'ChengYi', 'indices': [186, 194]}, {'text': 'RahulVaidya', 'indices': [195, 207]}, {'text': 'Jesus', 'indices': [208, 214]}, {'text': 'Australia', 'indices': [215, 225]}, {'text': 'Italy', 'indices': [226, 232]}, {'text': 'XiaoZhan', 'indices': [233, 242]}, {'text': 'PlayToEarn', 'indices': [243, 254]}]",1,0,2017-10-19 00:42:38+00:00,617,4960
523,gokul628795101,2022-09-14 12:52:39+00:00,"😇 I saw this photo taken three years ago, I was amazed by the photo taken by my Red Mi phone.  This photo was taken by me and my brother and was taken in Polith that evening...🤙🏼
#nothingchangedaftertransfer
and #mobiletrans
#Wondershare #iPhone14 https://t.co/UHSLVChIXq","[{'text': 'nothingchangedaftertransfer', 'indices': [179, 207]}, {'text': 'mobiletrans', 'indices': [212, 224]}, {'text': 'Wondershare', 'indices': [225, 237]}, {'text': 'iPhone14', 'indices': [238, 247]}]",0,0,2022-09-07 03:57:36+00:00,0,28
524,eveIT_India,2022-09-14 12:52:32+00:00,"The new iOS brings the dynamic island, revolutionizing the UI/UX. It brings you a whole new way of interacting with your phone and it feels natural and fun.
.

#ui #ux #webdesign #uidesign #userexperience #apple #iphone #iphone14 #newlaunch #appleiphone14 #iphone14pro #eveIT https://t.co/EKKEjsmzvj","[{'text': 'ui', 'indices': [160, 163]}, {'text': 'ux', 'indices': [164, 167]}, {'text': 'webdesign', 'indices': [168, 178]}, {'text': 'uidesign', 'indices': [179, 188]}, {'text': 'userexperience', 'indices': [189, 204]}, {'text': 'apple', 'indices': [205, 211]}, {'text': 'iphone', 'indices': [212, 219]}, {'text': 'iphone14', 'indices': [220, 229]}, {'text': 'newlaunch', 'indices': [230, 240]}, {'text': 'appleiphone14', 'indices': [241, 255]}, {'text': 'iphone14pro', 'indices': [256, 268]}, {'text': 'eveIT', 'indices': [269, 275]}]",1,1,2021-12-10 11:31:09+00:00,11,1
525,harvi775,2022-09-14 12:52:31+00:00,"@WS_MobileTrans @SivaBab91492027 @RamanVr 
The best photo is my dog photo which Is my most favourite photo of all time, even though he is not with us but will live in our hearts ❤️
#nothingchangedaftertransfer and #mobiletrans
 #Wondershare #iPhone14","[{'text': 'nothingchangedaftertransfer', 'indices': [181, 209]}, {'text': 'mobiletrans', 'indices': [214, 226]}, {'text': 'Wondershare', 'indices': [228, 240]}, {'text': 'iPhone14', 'indices': [241, 250]}]",0,0,2018-10-25 09:33:19+00:00,10,112
526,kapondemusic,2022-09-14 12:52:25+00:00,This Is How Music Can Help You #selfcare #mentalhealth #musicheals #MentalHealthMatters #didyouknowfact #trending #iPhone14 #kapondemusic https://t.co/K8JDhCc678,"[{'text': 'selfcare', 'indices': [31, 40]}, {'text': 'mentalhealth', 'indices': [41, 54]}, {'text': 'musicheals', 'indices': [55, 66]}, {'text': 'MentalHealthMatters', 'indices': [67, 87]}, {'text': 'didyouknowfact', 'indices': [88, 103]}, {'text': 'trending', 'indices': [104, 113]}, {'text': 'iPhone14', 'indices': [114, 123]}, {'text': 'kapondemusic', 'indices': [124, 137]}]",0,2,2022-08-04 15:04:59+00:00,86,380
527,kiran_prasadh,2022-09-14 12:50:35+00:00,"@WS_MobileTrans This picture is unforgettable❤️,This is the jewels that I bought for my best friend's birthday.But she was unable to get it since now,but bday ended 4mon ago🥺,this is painful,I found with helpofu
Frnd @thara @vetri,#iPhone14 #mobiletrans #Wondershare #nothingchangedaftertransfer https://t.co/pWzNMyXm8X","[{'text': 'iPhone14', 'indices': [231, 240]}, {'text': 'mobiletrans', 'indices': [241, 253]}, {'text': 'Wondershare', 'indices': [254, 266]}, {'text': 'nothingchangedaftertransfer', 'indices': [267, 295]}]",0,0,2022-08-11 05:25:20+00:00,0,16
528,whitestone_UK,2022-09-14 12:50:00+00:00,"The best Apple iPhone 14 screen protectors https://t.co/kNEsRyfhWI @digitaltrends 

Whitestone Dome Glass Screen Protector for iPhone 14 Plus https://t.co/nRTSeOZpSk #Amazon

https://t.co/VSWewuFwNI #whitestone

Save your money, Protect #iPhone14 💊 #iPhone14 #AppleEvent","[{'text': 'Amazon', 'indices': [166, 173]}, {'text': 'whitestone', 'indices': [199, 210]}, {'text': 'iPhone14', 'indices': [237, 246]}, {'text': 'iPhone14', 'indices': [249, 258]}, {'text': 'AppleEvent', 'indices': [259, 270]}]",1,0,2017-12-21 00:06:39+00:00,574,3372
529,jayjitbiswas,2022-09-14 12:49:25+00:00,"After 13 mins you will start seeing the reviews and unboxing videos of iPhone 14 series. 6.30 pm India time.
#iPhone14 #iPhone14ProMax #dynamicisland","[{'text': 'iPhone14', 'indices': [109, 118]}, {'text': 'iPhone14ProMax', 'indices': [119, 134]}, {'text': 'dynamicisland', 'indices': [135, 149]}]",0,0,2009-11-16 09:05:41+00:00,2285,5001
530,iPlanetOfficial,2022-09-14 12:49:13+00:00,"Last day to Pre-book iPhone 14 Pro!

Speed up! Get the best deals and additional benefits only at iPlanet!

Order Online at https://t.co/wlDouDUq6s

#iPhone14 #iPhone14Plus #iPhone14Pro #iPhone14ProMax #iPlanet  #planetcare #iplanetenterprise #iplaneteducation #Apple https://t.co/ASrXc1Xh2h","[{'text': 'iPhone14', 'indices': [149, 158]}, {'text': 'iPhone14Plus', 'indices': [159, 172]}, {'text': 'iPhone14Pro', 'indices': [173, 185]}, {'text': 'iPhone14ProMax', 'indices': [186, 201]}, {'text': 'iPlanet', 'indices': [202, 210]}, {'text': 'planetcare', 'indices': [212, 223]}, {'text': 'iplanetenterprise', 'indices': [224, 242]}, {'text': 'iplaneteducation', 'indices': [243, 260]}, {'text': 'Apple', 'indices': [261, 267]}]",0,0,2016-05-10 10:07:32+00:00,429,98
531,jianoliu,2022-09-14 12:44:42+00:00,"#wallpapers #homescreen
#iPhone14ProMax
#iPhone14Pro
#iPhone14Plus
#iPhone14
#iPhone13ProMax
#iPhone13Pro
#iPhone13
#iPhone12ProMax
#iPhone12Pro
#iPhone12
#android
Download: 
https://t.co/FxHpiAJe7L
https://t.co/PNLKUlczZA
Template @nalankang1 https://t.co/OE0rwKODgi","[{'text': 'wallpapers', 'indices': [0, 11]}, {'text': 'homescreen', 'indices': [12, 23]}, {'text': 'iPhone14ProMax', 'indices': [24, 39]}, {'text': 'iPhone14Pro', 'indices': [40, 52]}, {'text': 'iPhone14Plus', 'indices': [53, 66]}, {'text': 'iPhone14', 'indices': [67, 76]}, {'text': 'iPhone13ProMax', 'indices': [77, 92]}, {'text': 'iPhone13Pro', 'indices': [93, 105]}, {'text': 'iPhone13', 'indices': [106, 115]}, {'text': 'iPhone12ProMax', 'indices': [116, 131]}, {'text': 'iPhone12Pro', 'indices': [132, 144]}, {'text': 'iPhone12', 'indices': [145, 154]}, {'text': 'android', 'indices': [155, 163]}]",0,3,2012-04-28 01:05:07+00:00,3410,311
532,RockyThanimaram,2022-09-14 12:44:04+00:00,@WS_MobileTrans This was my brother's old picture shared in redmi note 3 @sabarik538 @KarthiK03531137 #nothingchangedaftertransfer and #mobiletrans #Wondershare #iPhone14 #iPhone14Pro https://t.co/XzX6Q1q3n0,"[{'text': 'nothingchangedaftertransfer', 'indices': [102, 130]}, {'text': 'mobiletrans', 'indices': [135, 147]}, {'text': 'Wondershare', 'indices': [148, 160]}, {'text': 'iPhone14', 'indices': [161, 170]}, {'text': 'iPhone14Pro', 'indices': [171, 183]}]",0,0,2022-07-23 14:14:33+00:00,0,3
533,kiran_prasadh,2022-09-14 12:43:55+00:00,"I bought jewels for her birthday
Her bday was ended 4months ago..now also she didn't even know abt the gift ..
This pic is painful,,and I lost this and find with help of wondershare thx❤️
Frnds @TharageshK @vetri
#nothingchangedaftertranfer 
#mobiletrans 
#iphone14 #Wondershare https://t.co/xgCELHd6S8 https://t.co/IFtJizy8um","[{'text': 'nothingchangedaftertranfer', 'indices': [213, 240]}, {'text': 'mobiletrans', 'indices': [242, 254]}, {'text': 'iphone14', 'indices': [256, 265]}, {'text': 'Wondershare', 'indices': [266, 278]}]",0,0,2022-08-11 05:25:20+00:00,0,16
534,rosannascotto,2022-09-14 12:43:23+00:00,Coming up at 9 #jennymollen #dictatorlunches will be my 9 am cohost! And @Omarion will talk about #unbothered and we will have the new #iPhone14 #iPhone14ProMax #gdny #omarion #Join,"[{'text': 'jennymollen', 'indices': [15, 27]}, {'text': 'dictatorlunches', 'indices': [28, 44]}, {'text': 'unbothered', 'indices': [98, 109]}, {'text': 'iPhone14', 'indices': [135, 144]}, {'text': 'iPhone14ProMax', 'indices': [145, 160]}, {'text': 'gdny', 'indices': [161, 166]}, {'text': 'omarion', 'indices': [167, 175]}, {'text': 'Join', 'indices': [176, 181]}]",1,7,2009-06-12 10:51:32+00:00,71977,1405
535,mockravage,2022-09-14 12:42:46+00:00,Someone in china already got their hands on the #iPhone14 Pro Max  https://t.co/vwsNywBPJ5 https://t.co/D0xGtAVl4h,"[{'text': 'iPhone14', 'indices': [48, 57]}]",0,0,2009-04-01 01:27:50+00:00,419,898
536,Mohanku03299927,2022-09-14 12:42:17+00:00,"@WS_MobileTrans @SundarM03313930 @Sabariraja1608 

Recently i see my photo 
I look like a bubbly mass 😂🤣🤣

#nothingchangedaftertransfer
#mobiletrans 
#Wondershare #iphone14 https://t.co/cqWCdaHKsX","[{'text': 'nothingchangedaftertransfer', 'indices': [107, 135]}, {'text': 'mobiletrans', 'indices': [136, 148]}, {'text': 'Wondershare', 'indices': [150, 162]}, {'text': 'iphone14', 'indices': [163, 172]}]",0,0,2022-09-14 12:24:59+00:00,0,2
537,kavszz28,2022-09-14 12:37:49+00:00,"Tis pic ,, it was took long long years ago while traveling to Bangalore and yeah i got some new friends while traveling nd we are still in touch 💗

#nothingchangedaftertransfer and #mobiletransq
 #Wondershare #iPhone14 https://t.co/067LtMtwKs","[{'text': 'nothingchangedaftertransfer', 'indices': [148, 176]}, {'text': 'mobiletransq', 'indices': [181, 194]}, {'text': 'Wondershare', 'indices': [196, 208]}, {'text': 'iPhone14', 'indices': [209, 218]}]",0,2,2022-07-27 16:35:54+00:00,0,8
