,User,DateTime,Tweet,retweet,iphone,iphonepro
15443,Legitonlinewri1,2022-09-11 10:07:45+00:00,need help fall classes available help dm us help anatomy science trigonometry organic chemistry physics someone help thesis math biology geography assignments someone write homework sociology essay due essay pay queenelizabeth iphone14pro uk asu,False,False,True
15444,baojun1989,2022-09-11 10:07:06+00:00,rt fluid set part 1 iphone14pro imac ipad hello apple iphonesetup homescreen desksetup android lockscreeen iphonewa…,True,False,True
15445,Waylen_Essays,2022-09-11 10:06:22+00:00,need help fall classes available help dm us help anatomy science trigonometry organic chemistry physics someone help thesis math biology geography assignments someone write homework sociology essay due essay pay queenelizabeth iphone14pro uk asu,False,False,True
15446,TechyPreacher,2022-09-11 10:04:57+00:00,copy togather ❤️😍 huawei copy notch design apple apple copy notch design huawei 🧐😮👀😀😂🤭 iphone iphone14pro iphone14 huaweimate50pro funny meme huawei,False,False,True
15447,ahmed_nagdi25,2022-09-11 10:04:00+00:00,rt iphone 14 14 pro available dubai official launch 😍😍 iphone14 iphone14pro,True,False,True
15448,chrsfaithb,2022-09-11 10:02:11+00:00,rt im giving away iphone 14 rt giveaway ends sept 15th iphone14 good luck 🙏 iphone14pro,True,False,True
15449,collo_gee,2022-09-11 10:01:05+00:00,rt another year another iphone iphone14pro,True,False,True
15450,ssivic,2022-09-11 09:59:21+00:00,tempted buy iphone14pro got thinking still ’ usbc ill wait next year,False,False,True
15451,AndroidPolice,2022-09-11 09:57:59+00:00,alright dont start throwing apples us anything real talk dynamic island looks pretty slick iphone 14 pro models iphone14pro iphone14promax,False,False,True
15452,YCocolovith,2022-09-11 09:54:07+00:00,rt 🏆win iphone14 pro new iphone14pro experience travel tourism easier better,True,False,True
15453,HardySherryl,2022-09-11 09:52:56+00:00,rt remove whatsapp hacker iphone removehacker whatsappremovehacker iphone14pro cyb…,True,False,True
15454,10Sadman,2022-09-11 09:52:39+00:00,rt never seen one hotspot wifi dynamic island even apple website iphone14pro,True,False,True
15455,M_Slootmaekers,2022-09-11 09:52:39+00:00,’ opinion buying iphone14pro us soon traveling us thks advance 👍🏻,False,False,True
15456,EssayWriters0,2022-09-11 09:52:30+00:00,need help fall classes available help dm us help anatomy science trigonometry organic chemistry physics someone help thesis math biology geography assignments someone write homework sociology essay due essay pay queenelizabeth iphone14pro uk asu,False,False,True
15457,10Sadman,2022-09-11 09:52:22+00:00,rt choose favourite iphone14pro galaxys22ultra,True,False,True
15458,BaisoyaAniket,2022-09-11 09:51:33+00:00,rt iphone 14 14 pro available dubai official launch 😍😍 iphone14 iphone14pro,True,False,True
15459,Rushi_juicy,2022-09-11 09:51:01+00:00,attraction years lineup island stuff lol thank s22ultra looking extra fine iphone14pro iphone apple wwdc22,False,False,True
15460,Moto760,2022-09-11 09:50:12+00:00,22 prores video usage 1 minute recording 4k 30fps cost 6gb storage combining prores recordings 25mp48mp picture files use tremendous amount storage iphone 1tb iphone exists apple iphone14pro iphone,False,False,True
15461,Moto760,2022-09-11 09:50:12+00:00,12 storage perspective iphone proraw prores pro raw picture usage 25mb 12mp camera files proraw pics iphone 13 pro 80mb 48mp camera files proraw pics iphone 14 pro apple iphone13pro iphone14pro,False,False,True
15462,MirAltaf4You,2022-09-11 09:48:49+00:00,rt urologistkidney surgeon honors medtwitter iphone14pro,True,False,True
15463,bitethfinder,2022-09-11 09:45:47+00:00,rt  accept bitcoin payment new iphone14pro,True,False,True
15464,TravisRule5,2022-09-11 09:44:42+00:00,iphone 14 pro available store oct 17place order free delivery dm order contact 1 905 9523400 canada canadaphones iphone14promax iphone14pro iphonestore,False,False,True
15465,Bestass56587449,2022-09-11 09:43:14+00:00,hmu quality work ✓nursing ✓essays ✓finance ✓physics ✓biology ✓physics ✓chemistry ✓algebra ✓essay pay ✓assignment due 100daysofcode womenwhocode javascript serverless xula pvamu asu asutwitter iphone14pro queenelizabethii disneyplusday,False,False,True
15466,EssayWriters0,2022-09-11 09:42:28+00:00,hmu quality work ✓nursing ✓essays ✓finance ✓physics ✓biology ✓physics ✓chemistry ✓algebra ✓essay pay ✓assignment due 100daysofcode womenwhocode javascript serverless xula pvamu asu asutwitter iphone14pro queenelizabethii disneyplusday,False,False,True
15467,ashrf320,2022-09-11 09:41:48+00:00,rt remove whatsapp hacker iphone removehacker whatsappremovehacker iphone14pro cyb…,True,False,True
15468,BourbonNscotch,2022-09-11 09:41:06+00:00,applewatchultra probably best product unveiled appleevent iphone14pro series definitely kickass iphone14s big let pro airpods,False,False,True
15469,AboutBazaar,2022-09-11 09:40:10+00:00,consumers pay rs 2439847 taxes duties rs 79900 iphone 14 discontinuing mini year ’ entry iphone 14 series starts iphone 14 starting rs 79900 india one top taxed countries gst india apple iphone14pro,False,False,True
15470,ibbanjavid,2022-09-11 09:39:01+00:00,rt  accept bitcoin payment new iphone14pro,True,False,True
15471,Elfopablito,2022-09-11 09:38:16+00:00,rt another year another iphone iphone14pro,True,False,True
15472,Mwirigi,2022-09-11 09:37:49+00:00,rt another year another iphone iphone14pro,True,False,True
15473,ideiashunter,2022-09-11 09:32:10+00:00,rt 🏆win iphone14 pro new iphone14pro experience travel tourism easier better,True,False,True
15474,AlokSin86370181,2022-09-11 09:29:28+00:00,rt price apple iphone14pro 128gb 🇺🇸 usd 999 ₹79600 🇦🇪 aed 4299 ₹93300 🇮🇳 inr ₹129900 around ₹50000 differe…,True,False,True
15475,fanofpmln,2022-09-11 09:25:11+00:00,rt im giving away iphone 14 rt giveaway ends sept 15th iphone14 good luck 🙏 iphone14pro,True,False,True
15476,xxfemicons,2022-09-11 09:23:58+00:00,ios14 iphone icons black mountain wallpaper dark ios15 icons iphone homescreen theme dark black app icons ios wallpaper ios icons ios16 iphone iphone13 ios16beta5 iosot2022 ios15homescreen dark mountain iphone iphone14pro iphone14promax,False,False,True
15477,Windsorwine,2022-09-11 09:23:42+00:00,rt design iphone iphone iphone14 iphone14pro,True,False,True
15478,imagydLiving,2022-09-11 09:23:39+00:00,rt hey siri hi nreal ive got plan ” nreal iphone iphone14pro,True,False,True
15479,Windsorwine,2022-09-11 09:22:56+00:00,rt one random person get iphone 14 worth 1000 retweet ⏳ 72 hrs usdt crypto iphone14pro appleeve…,True,False,True
15480,BhatShivas,2022-09-11 09:22:24+00:00,dynamic island ui music player dynamicisland iphone14pro,False,False,True
15481,citta214,2022-09-11 09:21:46+00:00,rt iphone 13 filter 💚🌈 iphone14pro kush weed,True,False,True
15482,FiniteKey,2022-09-11 09:19:16+00:00,33 yeah need iphone nothing come family family iphone iphone14pro samsungunpacked samsung samsunggalaxyaseries,False,False,True
15483,time_digest,2022-09-11 09:19:07+00:00,apple fans order iphone 14 apple iphone14 iphone14plus iphone14pro smartphone tech technology,False,False,True
15484,Szanya,2022-09-11 09:17:42+00:00,rt youve heard 5g wifi 6 lifi technologynews tmobile iphone14pro,True,False,True
15485,Fabriciosx,2022-09-11 09:16:42+00:00,rt new iphone 14 series major changes year iphone14 apple iphone14pro appleevent app…,True,False,True
15486,Moto760,2022-09-11 09:16:05+00:00,every 12 full 80mb pics taken new iphone ’ 48mp camera add 1gb storage used 12 pics 80mb perspective storage apple iphone iphone14pro,False,False,True
15487,BeingGhouri,2022-09-11 09:16:00+00:00,new iphone 14 series major changes year iphone14 apple iphone14pro appleevent appleevent2022 appleiphone smartphone technology,False,False,True
15488,techeblog,2022-09-11 09:13:45+00:00,youve heard 5g wifi 6 lifi technologynews tmobile iphone14pro,False,False,True
15489,gartech00,2022-09-11 09:13:44+00:00,rt  accept bitcoin payment new iphone14pro,True,False,True
15490,Tacca888,2022-09-11 09:12:51+00:00,rt u prefer buy last iphone14pro many beauties nfts choice quite clear,True,False,True
15491,ebonyibigboy,2022-09-11 09:12:18+00:00,say dey underground✌🏼🎶 im topnotch 🌟 even dem dem know frankly im best underground rn nigeria rapture newwizkid music psquare iphone14series iphone14pro bbnaija,False,False,True
15492,syenzwurld,2022-09-11 09:09:44+00:00,rt iphone 14 cost 1500 better autocorrect lies truth iphone14pro iphone14promax,True,False,True
15493,TechnicalVine_,2022-09-11 09:09:43+00:00,dynamic island game changer iphone 14 heres apple iphone14 iphone14pro iphone14promax technology android,False,False,True
15494,AVIF94,2022-09-11 09:08:52+00:00,rt u prefer buy last iphone14pro many beauties nfts choice quite clear,True,False,True
15495,groach94386904,2022-09-11 09:06:28+00:00,rt iphone x today ’ appleevent appleevent iphone14pro,True,False,True
15496,np_grwl,2022-09-11 09:05:59+00:00,rt new iphone14pro,True,False,True
15497,np_grwl,2022-09-11 09:05:44+00:00,rt new iphone14 iphone14pro comes satellitebased emergency sos models continue offer last year ’ a15 bion…,True,False,True
15498,iphoneglance,2022-09-11 09:05:11+00:00,apple ’ iphone 14 becomes official – basics iphone14 iphone newiphone iphone14pro iphone14promax,False,False,True
15499,TechSpeed39,2022-09-11 09:04:28+00:00,rt somebody please boycottapple also 🫠 bollywood ko boycott karke bore ho gaye ab iphone14 iphone14pro,True,False,True
15500,vssaketh03,2022-09-11 09:04:08+00:00,imagine animations dynamic dot 😮‍💨🤩 iphone14pro dynamicisland,False,False,True
15501,_ZhangZhiChao,2022-09-11 09:03:40+00:00,rt hi people iphone 14 mood ibidule please rt follow iphone14promax iphone14pro iphone13promax…,True,False,True
15502,aleksa_crypto,2022-09-11 09:00:59+00:00, accept bitcoin payment new iphone14pro,False,False,True
15503,2xSolution,2022-09-11 08:59:57+00:00,iphone ethereum choice iphone14 iphone14plus iphone14pro iphone14promax iphonevsethereum ethereum ethereumproject ethereummining ethereuminvestment instaethereum ethereumnews ethereumcoin ethereumprice ethereumtrading ethereuminvesting,False,False,True
15504,TopVideoPorn,2022-09-11 08:59:21+00:00,rt hide car tracking app child ’ cell phone cartrackingapp childscellphonetracking iphone14pro phonemonito…,True,False,True
15505,TopVideoPorn,2022-09-11 08:58:57+00:00,rt remove whatsapp hacker iphone removehacker whatsappremovehacker iphone14pro cyb…,True,False,True
15506,mirssoido,2022-09-11 08:58:09+00:00,rt wallpaper wallpapers iphone apple ios16 iphone14pro iphone14promax lockscreen homescreen good sunday everyone…,True,False,True
15507,syenzwurld,2022-09-11 08:57:45+00:00,iphone 14 cost 1500 better autocorrect lies truth iphone14pro iphone14promax,False,False,True
15508,pepiroal,2022-09-11 08:57:44+00:00,rt 🏆win iphone14 pro new iphone14pro experience travel tourism easier better,True,False,True
15509,AR72014,2022-09-11 08:56:36+00:00,wallpaper wallpapers iphone apple ios16 iphone14pro iphone14promax lockscreen homescreen good sunday everyone 👀,False,False,True
15510,pamc_ardoso,2022-09-11 08:56:22+00:00,rt 🏆win iphone14 pro new iphone14pro experience travel tourism easier better,True,False,True
15511,__DivineRoyalty,2022-09-11 08:54:10+00:00,rt iphone x today ’ appleevent appleevent iphone14pro,True,False,True
15512,surajit_ghosh2,2022-09-11 08:53:23+00:00,starting price iphone 14 pro max different countries iphone iphone14promax iphone14pro iphone14series,False,False,True
15513,khiljiAbdullahk,2022-09-11 08:53:14+00:00,congratulations 😂 iphone14pro,False,False,True
15514,Leeyher_x,2022-09-11 08:52:22+00:00,iphone 14 could never 😭😭 sportybet rapture church hushpuppi bookiesnightmare asakemusik asaba ondo psquare edinburgh newwizkid musa dreamspace iphone14pro,False,False,True
15515,XXFemale1,2022-09-11 08:52:08+00:00,iphone wallpaper black marble phone wallpaper gold splash elegant background minimalistic hd wallpaper 4k background iphone13promax via apple appleevent2022 iphone iphone14 iphone14pro iphone14promax blackbackground darkwallpaper,False,False,True
15516,XXFemale1,2022-09-11 08:49:16+00:00,space aesthetic iphone wallpaper phone background dark universe space view earth wallpaper hd 4k digital wallpaper phone dark space 4k via apple appleevent2022 iphone iphone14 iphone14pro iphone14promax planet jupiter universe,False,False,True
15517,wallscate,2022-09-11 08:48:23+00:00,rt hi people virage ibidule please rt follow gradient iphone14promax iphone14pro iphone13proma…,True,False,True
15518,jaggyjaggy9,2022-09-11 08:46:38+00:00,rt remove whatsapp hacker iphone removehacker whatsappremovehacker iphone14pro cyb…,True,False,True
15519,robynbanksyo,2022-09-11 08:46:05+00:00,rt hide car tracking app child ’ cell phone cartrackingapp childscellphonetracking iphone14pro phonemonito…,True,False,True
15520,robynbanksyo,2022-09-11 08:45:58+00:00,rt remove whatsapp hacker iphone removehacker whatsappremovehacker iphone14pro cyb…,True,False,True
15521,XXFemale1,2022-09-11 08:42:49+00:00,planet space wallpaper iphone wallpaper galaxy hd dark wallpaper iphone dreamy space wallpaper starry night sky background black via apple appleevent2022 iphone iphone14 iphone14pro iphone14promax planet jupiter mars universe,False,False,True
15522,daisonraj2,2022-09-11 08:36:08+00:00,phone 14 pro island design copied jio app iphone14pro,False,False,True
15523,sinemsevincofc,2022-09-11 08:35:27+00:00,rt new iphone14pro announced today checkout prices iphones launch priced bitcoin 🤑 cryptoadopt…,True,False,True
15524,dhvanesh,2022-09-11 08:34:34+00:00,samsung never disappoints apple iphone14pro,False,False,True
15525,bijan_arnwine,2022-09-11 08:29:50+00:00,rt 🏆win iphone14 pro new iphone14pro experience travel tourism easier better,True,False,True
15526,FatinAziz__,2022-09-11 08:29:03+00:00,rt iphone 14 pro deep purple ✨💜 iphone14pro,True,False,True
15527,surajit_ghosh2,2022-09-11 08:28:02+00:00,iphone 16 pro dynamic disc iphone14pro iphone iphone16,False,False,True
15528,dhvanesh,2022-09-11 08:24:21+00:00,gone days yo get us variant iphone india 🇮🇳 ’ going physical sim slot iphone14pro,False,False,True
15529,sgmobmart,2022-09-11 08:22:23+00:00,sellbuyrepair iphones best price sg sgbuyback sgfonefix sgipad iphone14 iphone14plus iphone14pro iphone14promax mobileio cryptomobile mobilemart mobilefix mobiledao,False,False,True
15530,deya24270119,2022-09-11 08:22:10+00:00,rt remove whatsapp hacker iphone removehacker whatsappremovehacker iphone14pro cyb…,True,False,True
15531,deya24270119,2022-09-11 08:21:47+00:00,rt hide car tracking app child ’ cell phone cartrackingapp childscellphonetracking iphone14pro phonemonito…,True,False,True
15532,NftRadarOfc,2022-09-11 08:19:50+00:00,rt new iphone14pro announced today checkout prices iphones launch priced bitcoin 🤑 cryptoadopt…,True,False,True
15533,FrankSolleveld,2022-09-11 08:19:33+00:00,rt managed get hands iphone14pro today 🤩 iphone 14 ’ getting hands,True,False,True
15534,ABomboriya,2022-09-11 08:17:20+00:00,rt 🏆win iphone14 pro new iphone14pro experience travel tourism easier better,True,False,True
15535,MetaverseOfc,2022-09-11 08:15:54+00:00,rt new iphone14pro announced today checkout prices iphones launch priced bitcoin 🤑 cryptoadopt…,True,False,True
15536,CyberDFIR,2022-09-11 08:14:54+00:00,rt remove whatsapp hacker iphone removehacker whatsappremovehacker iphone14pro cyb…,True,False,True
15537,chunchunhsu26,2022-09-11 08:13:16+00:00,rt welcome to… dynamic island 🏝️ iphone14pro,True,False,True
15538,ShahARahman1,2022-09-11 08:12:52+00:00,camera thats era opportunities new iphone14pro max camera gives immense opportunities content creators amazing pictures videos filters bundle astonishing features day4 smartphone smartphonecomparisonng apple mobile india usa,False,False,True
15539,MookieWilson7,2022-09-11 08:10:55+00:00,rt iphone 13 filter 💚🌈 iphone14pro kush weed,True,False,True
15540,para_votti,2022-09-11 08:05:03+00:00,rt apple releases new iphone 14 lineup watch ultra emergency services apple paravotti iphone iphone14pro iphon…,True,False,True
15541,Rasskazov2,2022-09-11 08:04:52+00:00,rt todays wall iphone14pro imac ipad hello apple iphonesetup homescreen desksetup lockscreeen iphonewall wallp…,True,False,True
15542,education_24x7,2022-09-11 08:04:15+00:00,rt got something exciting coming keep look video soon iphone14 iphone14pro iphone apple appleevent io…,True,False,True
15543,KushalWagh,2022-09-11 08:03:21+00:00,rt fluid set part 1 iphone14pro imac ipad hello apple iphonesetup homescreen desksetup android lockscreeen iphonewa…,True,False,True
15544,KushalWagh,2022-09-11 08:03:09+00:00,rt free telegram iphone14pro imac ipad hello apple iphonesetup homescreen desksetup lockscreeen iphonewall…,True,False,True
15545,Denial97384640,2022-09-11 07:59:53+00:00,rt hide car tracking app child ’ cell phone cartrackingapp childscellphonetracking iphone14pro phonemonito…,True,False,True
15546,KishanMaiyad,2022-09-11 07:59:48+00:00,rt whos preordered iphone14iphone14pro get 🤔 appleevent,True,False,True
15547,nishant2423,2022-09-11 07:58:57+00:00,still mind boggling pro mode iphone stock camera😓 iphone14pro iphone14promax,False,False,True
15548,JKNextMobiles,2022-09-11 07:53:45+00:00,prebooked iphone14 yet call 88280 999999 iphone14 iphone14plus iphone14promax iphone14pro watchse watchseries8 discounts naupada tembhinaka hiranandaniestate,False,False,True
15549,MissSunny_Verso,2022-09-11 07:53:34+00:00,rt brand new iphone14pro,True,False,True
15550,bruhballsacks,2022-09-11 07:49:08+00:00,rt iphone x today ’ appleevent appleevent iphone14pro,True,False,True
15551,giannsi,2022-09-11 07:47:55+00:00,rt whos preordered iphone14iphone14pro get 🤔 appleevent,True,False,True
15552,9techeleven,2022-09-11 07:47:48+00:00,poll iphone buy iphone14 iphone14pro,False,False,True
15553,Djkeee22,2022-09-11 07:43:38+00:00,rt u prefer buy last iphone14pro many beauties nfts choice quite clear,True,False,True
15554,belleStoreInc,2022-09-11 07:41:46+00:00,’ cell service wi‑fi iphone 14 pro lets text emergency services satellite — shop lagos abuja nigeria via — iphone14pro iphone14promax iphone14plus iphone14 airpodspro2 photography inspiration motivation health,False,False,True
15555,jjoyulriz,2022-09-11 07:38:47+00:00,rt im giving away iphone 14 rt giveaway ends sept 15th iphone14 good luck 🙏 iphone14pro,True,False,True
15556,miteshtankvp,2022-09-11 07:38:38+00:00,rt remove whatsapp hacker iphone removehacker whatsappremovehacker iphone14pro cyb…,True,False,True
15557,miteshtankvp,2022-09-11 07:38:34+00:00,rt hide car tracking app child ’ cell phone cartrackingapp childscellphonetracking iphone14pro phonemonito…,True,False,True
15558,waleed_maalik,2022-09-11 07:37:22+00:00,much surprised usage area dynamic island little space possible make whole continent bottom area iphone 7 appleevent dynamicisland notch iphone14pro,False,False,True
15559,KHeroshima,2022-09-11 07:36:06+00:00,rt remove whatsapp hacker iphone removehacker whatsappremovehacker iphone14pro cyb…,True,False,True
15560,KHeroshima,2022-09-11 07:35:36+00:00,rt hide car tracking app child ’ cell phone cartrackingapp childscellphonetracking iphone14pro phonemonito…,True,False,True
15561,Anasmatix,2022-09-11 07:33:22+00:00,guys amazing best football talent ever 📌📌🙌🙌 bbnajia hushpuppi russianarmy psquare kingcharlesiii bashir yorubas kanu bryann wike iphone14pro obidients sportybet,False,False,True
15562,Beingnafftiyo,2022-09-11 07:33:07+00:00,please gift iphone14pro 🫣,False,False,True
15563,Veronic89722726,2022-09-11 07:32:41+00:00,rt remove whatsapp hacker iphone removehacker whatsappremovehacker iphone14pro cyb…,True,False,True
15564,Veronic89722726,2022-09-11 07:32:05+00:00,rt hide car tracking app child ’ cell phone cartrackingapp childscellphonetracking iphone14pro phonemonito…,True,False,True
15565,albi__in,2022-09-11 07:32:03+00:00,rt 🏆win iphone14 pro new iphone14pro experience travel tourism easier better,True,False,True
15566,CaddyManual,2022-09-11 07:31:36+00:00,rt remove whatsapp hacker iphone removehacker whatsappremovehacker iphone14pro cyb…,True,False,True
15567,CaddyManual,2022-09-11 07:30:45+00:00,rt hide car tracking app child ’ cell phone cartrackingapp childscellphonetracking iphone14pro phonemonito…,True,False,True
